word,pos,meaning,example,frequency,source_rank,other_spellings,source_dataset,redbook_page,redbook_index
ironically,adv.,具有讽刺意味的是；讽刺地,,,,,3056810551/2027-kaoyan-english-redbook-json,299,5979
irregular,adj. n.,不整⻬的；不规则的；不正常的 ⾮正规军军⼈,,,,,3056810551/2027-kaoyan-english-redbook-json,299,5980
irrepressible,adj.,劲头⼗⾜的，难以遏制的,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5981
irrigation,n.,灌溉；(对伤⼝的) 冲洗,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5982
jobless,adj.,⽆业的，失业的,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5983
jobseeker,n.,求职者,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5984
jokingly,adv.,开玩笑地，戏谑地,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5985
journalistic,adj.,新闻业的，新闻⼯作 (者) 的,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5986
judiciary,n.,司法部，司法系统,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5987
juggle,vi. vt.,玩抛接杂耍；(尤指艰难地) 兼顾 改动，重新安排,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5988
keyword,n.,(检索) 关键词；中⼼词,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5989
kinship,n.,亲属关系；亲密联系，亲切感,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5990
knuckle,n.,指节，指关节；肘，蹄,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5991
laminated,adj.,层压的，粘合的；覆膜的,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5992
lancet,n.,⼿术⼑，柳叶⼑,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5993
landmark,n.,地标，标志性建筑；⾥程碑,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5994
languid,adj.,⽆精打采的，懒洋洋的,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5995
lawmaker,n.,⽴法者,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5996
leftover,n. adj.,吃剩的⻝物；遗留物 剩余的，未吃完的,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5997
legally,adv.,依据法律，法律上,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5998
legislature,n.,⽴法机关，⽴法机构,,,,,3056810551/2027-kaoyan-english-redbook-json,300,5999
lender,n.,放款⼈,,,,,3056810551/2027-kaoyan-english-redbook-json,300,6000
leniency,n.,宽⼤，仁慈,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6001
lenient,adj.,仁慈的，宽⼤的,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6002
leverage,n. vt.,影响⼒，⼿段；杠杆作⽤ 充分利⽤,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6003
liberalize,vi. vt.,更加放宽，使…更⾃由,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6004
lifelike,adj.,逼真的，⽣动的，栩栩如⽣的,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6005
lifestyle,n.,⽣活⽅式,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6006
light-hearted,adj.,逗乐的，⾮严肃的；⽆忧⽆虑的,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6007
limbic,adj.,边缘系统的；边缘的,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6008
lineage,n.,世系，家族，⾎统,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6009
linguist,n.,语⾔学家；通晓多⻔语⾔的⼈,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6010
lining,n.,衬⾥，内衬；(⾝体器官的) 内膜,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6011
listener,n.,倾听者；收听，听众,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6012
literate,adj.,有读写能⼒的；通晓…的 受过良好教育的,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6013
liveliness,n.,精⼒充沛；热闹，有趣,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6014
livestock,n.,牲畜，牲⼝,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6015
lockout,n.,闭⼚，停⼯,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6016
loft,n. vi.,阁楼，顶楼；套房，公寓 向⾼处击 (或踢、掷),,,,,3056810551/2027-kaoyan-english-redbook-json,301,6017
logo,n.,标志，标识,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6018
longline,n.,(深海钓⻥⽤) 延绳,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6019
long-standing,adj.,存在已久的，悠久的,,,,,3056810551/2027-kaoyan-english-redbook-json,301,6020
low-cost,adj.,低成本的,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6021
low-density,adj.,密度低的,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6022
low-level,adj.,低级别的；微弱的；离地⾯近的,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6023
makeshift,adj.,临时替代的，权宜的,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6024
male-,adj.,男性占主导地位的,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6025
malpractice,n.,玩忽职守，渎职,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6026
manifesto,n.,宣⾔,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6027
marginalize,vt.,使显得微不⾜道，使边缘化,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6028
markedly,adv.,明显地，显著地,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6029
marketplace,n.,市场；(常指) 露天市场,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6030
marquetry,n.,(家具等的) 镶嵌艺术,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6031
marsh,n.,湿地，沼泽,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6032
marshal,n. vt.,(英国) 陆军元帅，空军元帅 整理 (思路、想法等)；调集,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6033
matchmaker,n.,媒⼈，红娘,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6034
materialism,n.,物质主义；唯物主义,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6035
materialistic,adj.,物质主义的，拜⾦的,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6036
maternal,adj.,⺟亲的，⺟亲般的；⺟系的,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6037
maturity,n.,成熟；到期,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6038
maximize,vt.,使…最⼤化；充分利⽤,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6039
meaningful,adj.,有意义的；易懂的；意味深⻓的,,,,,3056810551/2027-kaoyan-english-redbook-json,302,6040
meaningless,adj.,⽆意义的；意思不明的,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6041
measurable,adj.,可测量的；明显的，显著的,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6042
mechanistic,adj.,机械论的,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6043
meddle,vi.,管闲事，⼲涉；瞎搞，乱弄,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6044
medication,n.,药物,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6045
mediocrity,n.,平庸，平凡；平庸的⼈,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6046
mediterranean,adj. n.,地中海的，地中海地区的 地中海，地中海地区,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6047
megalith,n.,(尤指作纪念碑⽤的) 史前巨⽯,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6048
memorize,vt.,熟记，记住,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6049
mentally,adv.,精神上，智⼒上，思想上,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6050
mercilessly,adv.,⽆情地，冷酷地,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6051
meritocracy,n.,精英领导体制，英才管理制度,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6052
metallurgy,n.,冶⾦学,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6053
metaphysical,adj.,形⽽上学的，⽞学的,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6054
meteorologist,n.,⽓象学家,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6055
methodology,n.,⽅法论,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6056
microbiologist,n.,微⽣物学家,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6057
migration,n.,(⼈的) 移居，(⻦或兽的) 迁徙,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6058
mildly,adv.,稍稍，轻微地；温和地，和⽓地,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6059
milestone,n.,⾥程碑，重⼤事件,,,,,3056810551/2027-kaoyan-english-redbook-json,303,6060
militantly,adv.,好战地，好⽃地，激进地,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6061
millennial,n. adj.,千禧⼀代的⼈ 千禧年的，千年的；千禧⼀代的,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6062
millennium,n.,⼀千年；千禧年,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6063
mindlessly,adv.,不动脑筋地，盲⽬地,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6064
mindset,n.,思维模式，⼼态,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6065
miniaturization,n.,⼩型化，微型化,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6066
minimal,adj.,最⼩的，极少的，最低限度的,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6067
minimalist,adj. n.,极简抽象派的，简约主义的 极简抽象派艺术家，简约主义者,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6068
mining,n.,采矿 (业),,,,,3056810551/2027-kaoyan-english-redbook-json,304,6069
mischievous,adj.,调⽪捣蛋的；恶意的,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6070
misconception,n.,错误观念，误解,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6071
misguide,vt.,错误地引导，把…引⼊歧途,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6072
misinformation,n.,错误信息，错误情报,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6073
misinterpret,vt.,误解，曲解,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6074
misinterpretation,n.,误解，曲解,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6075
misplace,vt.,随意搁置，乱放 (⽽⼀时找不到),,,,,3056810551/2027-kaoyan-english-redbook-json,304,6076
misuse,n. vt.,错⽤，误⽤，滥⽤ 错⽤，误⽤，滥⽤；虐待,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6077
mitigate,vt.,减轻，缓和,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6078
mobility,n.,流动性；活动能⼒，移动能⼒,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6079
modesty,n.,谦虚，谦逊；(尤指⼥性的) 端庄,,,,,3056810551/2027-kaoyan-english-redbook-json,304,6080
mogul,n.,⼤亨，有权势的⼈,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6081
molecular,adj.,分⼦的，与分⼦有关的,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6082
momentarily,adv.,⽚刻地，短暂地；⽴即，⻢上,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6083
monoglot,n. adj.,掌握单⼀语⾔者 掌握单⼀语⾔的,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6084
morphine,n.,吗啡,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6085
mortality,n.,死亡率；死亡；必死性,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6086
mouthpiece,n.,电话话筒；乐器吹⼝；发⾔⼈,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6087
mow,vt. vi.,割，刈 (草等),,,,,3056810551/2027-kaoyan-english-redbook-json,305,6088
multinational,adj. n.,跨国的；多国的；多⺠族的 跨国公司,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6089
multiplicity,n.,多样性，多种多样,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6090
mundane,adj.,平凡的，单调的，世俗的,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6091
mutability,n.,可变性,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6092
mutually,adv.,相互地，彼此，共同地,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6093
mythical,adj.,神话的，神话中的；虚构的,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6094
narrowly,adv.,勉强地；有限地；仔细地,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6095
nasal,adj. n.,鼻⼦的；带鼻⾳的；鼻腔发出的 鼻⾳,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6096
nationwide,adj. adv.,全国性的，全国范围的 在全国范围内,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6097
native-born,adj.,本地⽣的，⼟⽣⼟⻓的,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6098
naturalist,n.,博物学家，⾃然学家,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6099
nautical,adj.,航海的，海员的,,,,,3056810551/2027-kaoyan-english-redbook-json,305,6100
neatly,adv.,整洁地，整⻬地；简单⽽聪明地,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6101
necessarily,adv.,必然地，不可避免地，必定地,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6102
needlessly,adv.,不必要地,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6103
needy,adj.,贫苦的；需要情感⽀持的,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6104
negligence,n.,疏忽，⼤意，玩忽职守,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6105
netball,n.,⽆挡板篮球,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6106
neural,adj.,神经的，神经系统的,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6107
neurology,n.,神经学，神经病学,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6108
neuroscientist,n.,神经科学家,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6109
newsprint,n.,新闻纸，⽩报纸,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6110
newsroom,n.,新闻编辑室,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6111
newsstand,n.,报摊，书报亭,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6112
niche,n. adj.,合适的定位，称⼼的⼯作；商机 壁龛；⽣态位 针对特定⼩群体的，⼩众的,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6113
nobility,n.,贵族 (阶层)；⾼尚的品质,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6114
noisily,adv.,吵闹地，喧闹地,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6115
nonconformist,n.,不循规蹈矩的⼈；(英) 新教教徒,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6116
non-,adj.,⾮物质的,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6117
non-standard,adj.,不标准的；(语⾔)不规范的,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6118
nonverbal,adj.,不涉及⾔语的，⾮⾔语的,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6119
notably,adv.,特别，尤其；明显地，显著地,,,,,3056810551/2027-kaoyan-english-redbook-json,306,6120
noteworthy,adj.,值得注意的，显著的,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6121
notification,n.,正式通知，正式通告,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6122
nova,n.,新星,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6123
nudge,vt. vi. n.,轻推；(使) 达到，接近；劝说 ⽤胳膊肘挤开往前⾛ (肘部的) 轻推，碰,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6124
objectionable,adj.,令⼈不快的，令⼈反感的,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6125
obscene,adj.,下流的；骇⼈听闻的，不道德的,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6126
observable,adj.,能看得⻅的，能察觉到的,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6127
observer,n.,观察者，观察员；⽬击者,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6128
obsess,vt. vi.,使痴迷，使迷恋，使着迷 唠叨，牵挂，念念不忘,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6129
obtainable,adj.,可获得的，可得到的,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6130
oceanic,adj.,海洋的，与海洋有关的,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6131
offline,adj. adv.,未联⽹的，脱机的 未联⽹地，离线地,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6132
off-the-cuff,adj.,未经准备的，当场的，即兴的,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6133
omnivore,n.,杂⻝动物，杂⻝的⼈,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6134
oncogene,n.,致癌基因,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6135
one-shot,adj.,⼀次性的，仅⼀次的,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6136
online,adj. adv.,在线的，联⽹的 从⽹上，在⽹上,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6137
onward,adj. adv.,向前的，前进的，继续的 向前；从 (某时) 起⼀直,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6138
open-access,adj.,开源的，开放获取的,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6139
openly,adv.,公开地，坦率地,,,,,3056810551/2027-kaoyan-english-redbook-json,307,6140
opposition,n.,反对；对⼿；反对党；对⽴,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6141
oppression,n.,压迫，压制,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6142
orb,n.,球体,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6143
orchestral,adj.,管弦乐的，管弦乐队的,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6144
organizational,adj.,组织的；有关组织 (或机构) 的,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6145
ornate,adj.,华美的，豪华的,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6146
ostrich,n.,鸵⻦；逃避现实的⼈,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6147
outcry,n.,(公众的) 强烈抗议，呐喊,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6148
outdate,vt.,使过时，使废弃,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6149
outlive,vt.,⽐…活得⻓；⽐…经久,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6150
out-of-town,adj.,外来的，在外地的；城郊的,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6151
outsize,adj.,特⼤号的，超⼤的,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6152
outsource,vt. vi.,外包，外办,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6153
outweigh,vt.,重于，⼤于，超过,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6154
overblown,adj.,夸张的，过分渲染的,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6155
overdue,adj.,过期未做的；早该做的,,,,,3056810551/2027-kaoyan-english-redbook-json,308,6156
